date,open,high,low,close,volume
1/31/07,72.4086,72.907,72.0788,72.6651,6432600
2/1/07,72.5332,72.6871,71.793,72.5552,6610700
2/2/07,72.6285,73.0902,72.4673,72.6798,6656300
2/5/07,72.6798,73.6106,72.4819,73.5666,8184800
2/6/07,73.2881,73.5812,72.951,72.9583,6532800
2/7/07,73.362,73.7736,72.8621,73.1708,7698200
2/8/07,72.7004,73.3178,72.5166,73.2296,6152200
2/9/07,73.0312,73.2884,71.8991,72.4431,6100400
2/12/07,72.6269,72.9209,72.2005,72.4651,5331000
2/13/07,72.4798,72.5828,71.8918,72.252,5702800
2/14/07,72.4063,73.09,72.2226,72.9209,5644800
2/15/07,72.818,73.1561,72.3916,72.7151,5568600
2/16/07,72.8621,72.9577,72.5019,72.7665,4800700
2/20/07,72.5239,73.112,72.4431,73.0312,4124200
2/21/07,72.7004,73.0459,72.5534,72.84,4302400
2/22/07,72.6269,73.1414,71.8697,72.4063,5900100
2/23/07,72.3328,72.3622,71.6051,71.8403,6355800
2/26/07,71.9359,71.9359,70.9068,71.2375,5922100
2/27/07,70.5686,70.576,68.2751,69.069,11996700
2/28/07,68.8853,69.1646,67.9737,68.3192,12191600
3/1/07,66.3418,68.4001,65.2539,67.8267,12865700
3/2/07,67.5253,67.9002,66.7755,66.8197,9451300
3/5/07,66.3418,67.7385,66.2316,67.4886,10314900
3/6/07,67.9223,69.0176,67.8194,68.9514,9184200
3/7/07,69.0764,69.7233,68.8191,69.0543,10269100
3/8/07,69.2822,69.7012,68.0098,68.3633,7403900
3/9/07,68.7162,69.0984,68.231,68.5692,6333000
3/12/07,68.5765,69.2234,68.3413,69.1793,5531300
3/13/07,68.9955,69.4439,68.084,68.1502,7539100
3/14/07,68.1502,69.1205,67.7018,68.922,8713900
3/15/07,68.6574,69.0764,68.4369,68.6941,5910000
3/16/07,68.7235,69.4292,68.378,68.5471,8728700
3/19/07,69.0617,69.3337,68.65,69.0911,4568100
3/20/07,69.0984,69.488,68.7676,69.466,4560000
3/21/07,69.466,70.4289,68.9735,70.0982,7665600
3/22/07,69.9952,70.157,69.5762,69.9732,5700400
3/23/07,69.7306,69.9952,69.5762,69.8556,4412500
3/26/07,69.7159,70.0173,69.3337,69.8335,6729400
3/27/07,69.6203,69.8556,69.2454,69.635,4695800
3/28/07,69.0249,69.8482,68.9514,69.2896,8128000
3/29/07,69.7968,69.9144,69.069,69.5174,6851500
3/30/07,69.2749,69.6497,68.7823,69.2896,7638100
4/2/07,69.4733,70.2011,69.1425,69.9879,5883700
4/3/07,70.1643,70.7377,70.0761,70.6421,5730800
4/4/07,70.4216,70.8994,70.2525,70.723,4276200
4/5/07,70.5539,71.1199,70.3848,70.9509,3307100
4/9/07,70.8847,71.2596,70.6568,71.0244,4850600
4/10/07,70.8626,71.1567,70.6893,70.9068,3596400
4/11/07,70.9068,71.0832,69.7968,69.9511,5936900
4/12/07,69.7306,70.4363,69.488,70.326,7085300
4/13/07,70.3848,70.3848,69.5321,69.7821,6027800
4/16/07,69.8262,70.7891,69.6277,70.7009,6865100
4/17/07,70.7891,71.7889,70.5833,71.3919,10264000
4/18/07,69.6865,70.5025,69.3925,69.6865,15871700
4/19/07,69.466,69.738,69.0984,69.3116,9445600
4/20/07,69.8482,69.9438,69.033,69.5248,9340300
4/23/07,70.0908,70.3701,69.8703,69.9879,7247400
4/24/07,73.1782,73.4355,71.4728,72.399,21450700
4/25/07,72.5901,74.7586,72.5754,74.5822,14827300
4/26/07,73.803,74.6116,73.6633,74.1706,8608500
4/27/07,73.7295,74.369,73.5531,74.369,6141400
4/30/07,74.3249,75.7142,74.222,75.1335,10050400
5/1/07,75.0233,75.8392,75.0159,75.8392,8670100
5/2/07,75.5672,75.8172,75.0747,75.1409,6820300
5/3/07,75.0527,75.7142,74.5013,75.5672,7302200
5/4/07,75.5305,75.7363,75.1629,75.6848,5464800
5/7/07,75.5378,75.8392,75.2732,75.5378,5620100
5/8/07,75.5647,76.2952,75.4245,76.2215,5965000
5/9/07,76.6937,77.2988,76.524,77.0258,8408100
5/10/07,76.6126,77.5645,76.5314,77.2472,8959800
5/11/07,77.2546,78.2139,77.2398,78.2065,6026100
5/14/07,78.0811,78.4057,77.3284,77.9039,5732600
5/15/07,77.7785,78.0737,77.2619,77.3579,6104200
5/16/07,77.5571,78.1401,77.1365,78.1253,5613500
5/17/07,77.9335,78.391,77.2841,77.7121,7706400
5/18/07,78.1032,79.734,77.9261,79.6898,9857500
5/21/07,79.0699,79.6971,78.8633,78.9887,7512200
5/22/07,78.9223,79.1437,78.2286,78.7378,5313300
5/23/07,78.8116,78.9592,77.6678,77.9113,4396900
5/24/07,77.6678,78.2065,76.4281,76.7085,6926300
5/25/07,76.6716,77.8006,76.6347,77.6162,6123000
5/29/07,77.9039,78.6862,77.7047,78.1548,5420300
5/30/07,77.7785,79.033,77.6383,78.9075,7401000
5/31/07,79.1289,79.4536,78.2213,78.664,5097700
6/1/07,78.6788,79.1363,78.236,78.6197,5289200
6/4/07,78.5902,78.6566,77.9113,78.391,4569900
6/5/07,78.6271,78.6271,77.8818,78.1032,5244200
6/6/07,77.8523,77.8597,75.5573,75.5721,30770700
6/7/07,75.609,76.1329,74.9448,75.1219,14384600
6/8/07,75.1219,76.1624,75.085,76.0591,8216300
6/11/07,75.9115,76.7454,75.6385,76.1698,7903100
6/12/07,76.0886,76.1403,75.3802,75.5204,5578400
6/13/07,75.941,76.1993,75.3433,76.096,6437600
6/14/07,76.096,76.9225,75.8672,76.6347,5165600
6/15/07,77.0406,77.6235,76.6568,77.5497,9432300
6/18/07,77.6826,77.963,77.4021,77.7268,6359200
6/19/07,77.4317,78.7083,77.4095,78.5902,5754000
6/20/07,78.5902,78.974,78.1844,78.2213,6541500
6/21/07,78.0515,78.9592,77.9335,78.664,5587800
6/22/07,78.0663,78.546,77.0701,77.0701,10808500
6/25/07,77.2841,78.0515,77.1144,77.5571,8476400
6/26/07,77.5571,78.2655,77.3505,77.7268,5229600
6/27/07,77.0406,77.8302,77.0406,77.8006,5403800
6/28/07,77.867,78.9002,77.6457,78.1844,5430900
6/29/07,78.1917,78.6493,76.8192,77.6678,7018400
7/2/07,77.7711,78.0737,77.1734,77.4907,4701300
7/3/07,77.8523,79.0182,77.6604,78.6493,4217900
7/5/07,78.45,79.9849,78.2065,79.734,6670900
7/6/07,79.5422,80.9221,79.4462,80.4572,8977200
7/9/07,80.2358,80.6933,79.8447,80.4129,6046300
7/10/07,80.103,80.5458,79.8816,80.162,6209300
7/11/07,79.9185,80.8778,79.8816,80.5089,5887800
7/12/07,80.6933,80.9147,79.8595,80.6417,9544100
7/13/07,80.2506,80.5827,79.7709,80.1399,7124100
7/16/07,80.1178,81.2025,80.0071,80.9221,8864200
7/17/07,80.9221,82.2578,80.7671,81.7412,7619900
7/18/07,81.3575,82.5603,81.2025,81.97,10154100
7/19/07,84.8627,85.9548,84.6044,85.4973,17281600
7/20/07,84.752,85.4973,84.0805,84.7225,11706300
7/23/07,84.7741,85.9179,84.752,85.881,8040900
7/24/07,85.0988,86.3386,84.8774,85.7261,10499300
7/25/07,85.7408,87.3569,85.0398,87.1503,11340000
7/26/07,86.3459,87.6816,85.2464,85.9917,16822100
7/27/07,86.0581,87.0396,85.3202,85.3202,18138700
7/30/07,85.3202,85.4161,83.7705,84.5085,15095400
7/31/07,84.6561,84.6561,81.1878,81.6527,17816200
8/1/07,81.4608,83.1876,81.2173,82.6784,12390300
8/2/07,82.7227,84.1616,82.2799,83.5565,11318900
8/3/07,83.5639,84.2576,82.4275,82.5677,9571300
8/6/07,82.6267,84.0436,82.4275,84.0436,7245500
8/7/07,83.4016,84.2502,82.8334,83.7779,8021400
8/8/07,84.6448,84.8669,83.134,83.6672,7681400
8/9/07,82.0306,84.7855,82.001,82.001,9086000
8/10/07,81.2753,84.0523,81.2382,83.4154,9592200
8/13/07,83.6746,84.3856,83.1711,83.4673,6135500
8/14/07,83.5561,83.7931,82.7489,82.9785,5615600
8/15/07,82.2009,83.571,81.3937,82.3713,11640200
8/16/07,82.1861,82.512,76.7949,81.2308,16723000
8/17/07,82.8674,83.4377,80.4681,82.1269,15274600
8/20/07,82.1269,82.275,80.8161,80.8828,9839800
8/21/07,80.6458,81.5419,80.0385,80.7495,8458500
8/22/07,81.527,81.8307,80.8309,81.4604,6329700
8/23/07,81.7566,82.7045,81.4678,82.5342,8271000
8/24/07,82.5342,83.8672,82.0602,83.8598,7058700
8/27/07,83.682,84.3115,83.5339,84.0079,4921800
8/28/07,83.608,84.119,82.6675,82.9415,6006600
8/29/07,83.5932,85.1483,82.9933,84.8447,7049800
8/30/07,84.1412,85.9037,84.1412,85.4371,7756100
8/31/07,85.8963,86.9034,85.5704,86.4147,6883600
9/4/07,86.1555,88.0439,86.0148,87.5255,8070500
9/5/07,86.9997,87.4959,86.311,87.2959,6555500
9/6/07,87.3255,87.9402,86.0814,87.1034,6778600
9/7/07,86.0518,86.622,85.4075,85.5704,7511700
9/10/07,86.0148,87.0145,85.4001,85.7556,6118300
9/11/07,86.1629,87.2219,85.9333,86.9034,8098700
9/12/07,86.6072,86.9405,85.6741,85.9037,6287200
9/13/07,86.1259,86.6442,85.7111,85.8667,4802700
9/14/07,85.2002,85.9037,84.9039,85.2594,6904400
9/17/07,84.941,85.3483,84.6448,84.8077,5022400
9/18/07,85.1631,86.4813,85.0372,86.3702,7839500
9/19/07,86.5702,86.7849,85.7408,86.3999,10311200
9/20/07,86.1036,87.1256,86.0518,86.5406,5806400
9/21/07,87.3033,87.4588,86.1629,86.4813,9097300
9/24/07,86.5702,86.9627,85.7926,86.0888,5734300
9/25/07,85.9185,87.0812,85.7482,86.2814,7045200
9/26/07,86.5998,87.444,86.4591,86.8664,6695200
9/27/07,87.0145,87.5403,86.6739,87.17,5834500
9/28/07,86.7479,87.7551,86.7183,87.2367,7720200
10/1/07,87.096,88.4956,87.0145,88.1476,6777300
10/2/07,88.3549,88.5697,87.4885,87.6514,6911500
10/3/07,87.1256,87.2663,86.111,86.1999,7914100
10/4/07,86.0518,86.4591,85.1631,85.6741,6177500
10/5/07,86.0296,86.4295,85.5112,86.1259,5749400
10/8/07,85.9777,87.5551,85.8148,87.2145,4822900
10/9/07,87.2737,87.7551,86.2147,87.607,5670600
10/10/07,87.3848,87.9772,87.1478,87.8439,5913800
10/11/07,88.1179,89.9471,86.9182,87.4218,13018800
10/12/07,87.7551,88.0439,86.8516,87.2441,5656200
10/15/07,87.3478,87.6588,86.4591,87.407,6267300
10/16/07,87.3996,88.8215,87.0145,88.5697,11527300
10/17/07,87.3922,87.3922,84.5337,85.7408,18100500
10/18/07,85.0298,86.2073,84.7484,85.015,7736500
10/19/07,84.4078,85.1113,82.7934,83.1488,10327200
10/22/07,82.1787,84.3337,82.1713,83.956,7576900
10/23/07,84.2597,85.015,84.0523,84.9262,5562900
10/24/07,84.5707,84.7558,82.7045,83.645,8072600
10/25/07,83.919,84.7188,82.7119,83.5413,6519900
10/26/07,83.682,84.4226,82.9933,84.2226,5030300
10/29/07,84.3485,85.1705,84.3115,85.015,5103200
10/30/07,84.7929,85.0891,84.2375,84.5115,4015500
10/31/07,84.978,86.0888,83.8894,85.9926,7216800
11/1/07,85.5334,85.9703,83.919,84.1634,7594400
11/2/07,84.7336,85.2742,84.1042,84.8595,6114800
11/5/07,85.2446,85.2446,83.5561,83.9783,7155300
11/6/07,84.0449,84.3856,82.6971,83.8079,7299700
11/7/07,84.3996,84.459,82.4226,82.5564,7087000
11/8/07,81.8281,81.9916,77.287,78.8626,23092200
11/9/07,77.9782,77.9782,73.779,74.5105,18084100
11/12/07,75.7263,77.4356,74.8418,75.3992,13553600
11/13/07,76.9228,78.5876,76.1796,78.2383,10777900
11/14/07,78.8701,79.093,76.4323,76.8782,8453600
11/15/07,76.7296,78.5133,76.5884,76.9972,8023600
11/16/07,77.6735,78.0377,76.737,77.8816,9294000
11/19/07,77.5471,78.3275,75.3175,75.9715,9502200
11/20/07,76.2465,78.0154,75.3472,76.8634,8393400
11/21/07,75.3695,77.3613,75.3695,75.9715,7097200
11/23/07,76.6255,77.3985,76.0458,77.3316,2827700
11/26/07,77.5917,78.1491,75.5999,75.7857,7340700
11/27/07,75.4364,77.7255,75.4364,77.1681,9117500
11/28/07,77.9039,80.468,77.562,79.7991,9397700
11/29/07,79.3754,80.1707,78.9667,79.8957,7813800
11/30/07,79.9172,81.1517,77.2424,78.1714,12900200
12/3/07,78.3721,79.6281,77.7255,78.6545,7918800
12/4/07,78.6545,79.8362,77.8296,79.2491,6361800
12/5/07,79.866,80.6538,79.5092,80.3862,6090400
12/6/07,80.2673,81.7537,80.2153,81.5308,5315500
12/7/07,81.5159,81.7537,80.2301,80.9065,5985500
12/10/07,81.0105,81.947,81.0105,81.3004,4442200
12/11/07,80.9362,82.051,79.1227,79.5167,8439700
12/12/07,80.9734,81.9024,79.8065,80.6166,7879800
12/13/07,80.2673,80.743,79.4795,80.4011,6252800
12/14/07,79.7545,79.9403,77.3688,78.6099,9711200
12/17/07,78.3126,78.7734,77.2944,77.6883,7131100
12/18/07,77.5917,79.5018,77.3911,79.0113,8042000
12/19/07,79.1822,80.5497,78.6843,79.6281,7031100
12/20/07,80.5795,81.3747,79.9774,80.8916,8030900
12/21/07,81.5679,82.6159,81.122,82.5341,13246600
12/24/07,82.6456,83.2402,82.1625,82.98,2342400
12/26/07,82.6828,83.3814,82.4226,82.9131,3849400
12/27/07,82.3111,82.7199,81.3747,81.4564,4513600
12/28/07,82.3186,82.3186,81.0908,81.8206,5834500
12/31/07,81.1963,81.7537,79.7173,80.3416,5732300
1/2/08,81.0031,81.0031,77.4208,77.8073,9503500
1/3/08,77.5992,78.4613,77.2796,77.9633,7528900
1/4/08,77.2573,77.2573,74.6783,75.1614,11034600
1/7/08,74.5854,75.0648,73.6007,74.3587,12650400
1/8/08,74.3587,74.604,72.2183,72.5304,9434400
1/9/08,72.8946,73.6898,72.2108,73.0655,10922100
1/10/08,72.3818,74.9607,72.2034,74.2621,10634700
1/11/08,73.7642,73.9202,72.1217,72.5899,8959900
1/14/08,78.0377,78.4762,75.3101,76.4992,18009400
1/15/08,75.8377,77.7701,75.2357,75.6817,11629500
1/16/08,74.6783,76.4472,74.4256,75.533,12681700
1/17/08,76.306,76.8857,74.3587,75.1391,11934000
1/18/08,79.1599,79.316,76.1796,76.8485,23871700
1/22/08,73.6973,76.6181,73.2439,75.2283,15129500
1/23/08,74.3587,79.0298,73.2068,78.8552,19588100
1/24/08,79.0633,79.9031,77.7998,79.4572,13025700
1/25/08,79.5464,80.1112,77.3688,77.6809,10025400
1/28/08,77.5992,78.6099,77.1681,78.0228,7858500
1/29/08,78.4316,79.3754,77.7404,78.8552,6616200
1/30/08,78.3498,80.0072,77.9299,78.5207,7431100
1/31/08,77.562,80.245,77.0715,79.6058,9054600
2/1/08,79.6802,81.3078,78.6768,81.07,8047100
2/4/08,80.5646,81.0105,79.1203,80.2153,5985500
2/5/08,79.4275,80.3045,77.7998,78.0525,9048900
2/6/08,78.3763,79.4507,77.2795,77.287,8265700
2/7/08,76.7647,77.5929,75.0562,76.3544,11255800
2/8/08,76.3544,77.3467,76.153,77.0483,6085600
2/11/08,76.7722,78.7493,76.7498,78.4434,6098300
2/12/08,78.4584,80.0774,78.1152,79.4805,7650200
2/13/08,79.7715,81.2711,79.6819,80.8906,6608200
2/14/08,80.5698,80.9503,78.712,79.1821,7340600
2/15/08,78.9582,79.2716,78.339,79.2044,6235600
2/19/08,79.6745,80.2937,78.0704,78.339,7376400
2/20/08,78.0406,80.7339,77.9883,80.4653,7671000
2/21/08,80.6519,81.771,79.4059,79.7789,8328000
2/22/08,79.9356,80.9354,78.8687,80.6295,7917200
2/25/08,80.3385,82.3082,80.152,82.1291,8158000
2/26/08,81.6367,85.7924,81.3606,85.3373,18651500
2/27/08,84.2853,87.016,84.2405,86.8891,11854900
2/28/08,86.4713,86.4713,85.4716,85.9789,7227200
2/29/08,85.0911,85.9043,84.5688,84.9493,8475100
3/3/08,85.1209,85.6581,84.6658,85.2254,6335700
3/4/08,84.4942,86.337,84.1212,86.3296,8593300
3/5/08,85.9118,86.8518,85.2403,86.0908,8434200
3/6/08,85.8521,85.9118,83.7481,83.9496,8018400
3/7/08,83.6362,85.6133,83.4124,85.009,8124900
3/10/08,84.3972,86.5385,84.3972,85.0612,9747300
3/11/08,86.3967,86.9637,85.0836,86.9115,10480600
3/12/08,86.6205,88.0381,85.8819,87.3442,9083200
3/13/08,86.3146,87.1279,84.7852,86.4788,9548900
3/14/08,86.6205,86.9339,84.0764,85.9715,9734600
3/17/08,84.3077,87.3219,84.3077,86.2102,9280300
3/18/08,87.113,88.3589,84.912,88.344,9966500
3/19/08,88.2545,88.4111,87.0309,87.2472,9314400
3/20/08,87.7397,88.3962,87.0309,88.2843,11417900
3/24/08,88.4634,89.3736,88.1351,88.829,8398000
3/25/08,88.8588,88.8588,87.4039,88.0157,8443600
3/26/08,87.6501,88.0157,85.77,87.2249,9617100
3/27/08,86.6205,86.6951,85.4343,86.1878,8437200
3/28/08,86.5534,87.1055,85.2104,85.479,6600900
3/31/08,85.0165,86.4489,84.5613,85.9043,9707200
4/1/08,85.9043,88.3142,85.7775,86.9115,11875400
4/2/08,87.1726,87.2025,85.0388,85.6581,8007600
4/3/08,85.3149,87.1577,84.9493,86.5609,7052900
4/4/08,86.5832,86.9787,85.5014,86.3669,5733200
4/7/08,86.822,87.5681,86.4116,86.7772,6181200
4/8/08,86.1729,87.2025,86.0087,86.7474,7283300
4/9/08,86.919,87.8292,86.337,87.1204,6819100
4/10/08,87.6651,88.9483,87.2017,88.62,9149300
4/11/08,87.5382,87.8889,86.1803,86.5459,9556800
4/14/08,86.6951,87.9933,86.5086,87.5009,7745600
4/15/08,87.3666,87.7919,86.2027,87.4188,8642000
4/16/08,88.1948,89.8809,87.4188,89.8809,19317700
4/17/08,91.3134,92.3057,90.0525,91.8282,18999100
4/18/08,92.4027,93.2607,91.8804,92.813,12490800
4/21/08,91.0597,92.8951,91.0597,92.7757,6952800
4/22/08,92.4176,92.7757,91.776,92.2684,5417500
4/23/08,92.2833,93.0966,91.4999,92.2162,7593300
4/24/08,92.052,93.1861,91.5671,92.6564,5996700
4/25/08,92.8877,92.8877,91.0672,91.8282,6313400
4/28/08,91.7536,91.8058,90.7539,90.7912,5605200
4/29/08,91.0597,91.9177,91.0523,91.6566,7226000
4/30/08,92.0222,92.1416,89.9033,90.0525,8128300
5/1/08,90.3211,92.8354,90.3211,92.2236,8230200
5/2/08,91.9924,92.5146,90.8434,91.9028,6916600
5/5/08,91.5895,91.955,90.8285,91.0448,6359300
5/6/08,90.6494,92.0222,90.1122,91.6342,5910400
5/7/08,91.9733,93.6213,91.6962,92.9921,11406800
5/8/08,93.0371,93.7637,92.6625,93.5764,9794000
5/9/08,93.1644,93.3741,92.6101,92.9322,5502900
5/12/08,92.7374,94.3779,92.5576,93.8161,8666800
5/13/08,93.8685,94.9098,93.6588,94.8199,9693400
5/14/08,94.8424,96.5053,94.5352,95.524,8888300
5/15/08,95.1795,96.393,95.0596,96.2282,7227900
5/16/08,96.2282,96.2394,94.9847,95.7488,6372100
5/19/08,95.6439,96.0409,94.4229,94.7525,6385200
5/20/08,94.4229,94.4229,93.2243,93.7712,7017700
5/21/08,93.6738,94.6851,92.1531,92.6026,8333900
5/22/08,92.5501,93.8985,92.5501,93.4116,5031300
5/23/08,93.1494,93.5689,92.7149,93.0371,4701500
5/27/08,92.8947,95.4192,92.8872,95.3742,6989200
5/28/08,95.5091,97.0372,95.127,97.0372,9875600
5/29/08,96.6627,97.3743,96.378,97.1645,7561500
5/30/08,96.7975,97.3743,96.4829,96.9548,8652900
6/2/08,96.3855,96.9099,94.9098,95.4042,7599300
6/3/08,95.4941,96.6327,95.4791,95.7637,7238200
6/4/08,95.3143,96.2581,94.7225,95.5465,6432300
6/5/08,95.4416,96.6627,95.2843,96.2357,6153300
6/6/08,95.584,95.9885,93.4416,93.5914,7886200
6/9/08,93.921,94.5203,92.9322,94.2805,5584000
6/10/08,93.5464,94.9263,93.3592,94.3405,5384200
6/11/08,94.3105,94.3105,92.0333,92.3254,7207200
6/12/08,92.7749,93.7037,92.2355,92.7749,6748600
6/13/08,93.2019,94.8124,92.9996,94.4978,6379600
6/16/08,93.9809,95.2394,93.3716,94.9173,6280200
6/17/08,95.2094,95.2094,93.3517,93.7112,5277900
6/18/08,93.2992,93.9593,92.6625,93.0071,6614700
6/19/08,92.7674,94.1008,91.6587,93.6513,7570200
6/20/08,92.243,93.6513,91.7636,91.9434,9624900
6/23/08,92.1381,93.2618,91.6887,92.4827,5852300
6/24/08,92.1981,93.0745,91.3141,92.4827,7552900
6/25/08,92.64,94.2581,92.288,93.3217,7131500
6/26/08,92.4603,92.7524,90.4602,90.7373,9710600
6/27/08,90.6549,91.4265,88.5875,89.9283,11660400
6/30/08,89.8834,90.0557,88.5051,88.7897,8439000
7/1/08,88.0181,89.4115,87.344,89.344,10069400
7/2/08,88.6998,90.3029,88.4826,89.2167,8093200
7/3/08,89.8534,90.4752,88.3103,89.5463,6115200
7/7/08,89.6062,91.8685,89.6062,91.0145,9131100
7/8/08,90.3029,92.8797,90.3029,92.7973,9813300
7/9/08,93.0445,93.2618,90.1905,90.1905,9506700
7/10/08,90.3853,92.5427,90.3853,92.273,10053600
7/11/08,91.2392,92.6925,90.3179,91.4789,8841400
7/14/08,91.2392,93.0745,90.8197,91.0445,8317400
7/15/08,90.64,93.2618,89.816,92.288,10710500
7/16/08,91.9958,95.0521,91.5763,94.3405,9898800
7/17/08,94.6776,95.1045,92.8872,94.7749,12298200
7/18/08,94.2431,97.3818,93.9509,97.2994,18317800
7/21/08,97.2544,97.3069,95.6139,96.378,7779600
7/22/08,95.5091,97.3818,95.3293,97.3818,11428600
7/23/08,97.217,97.629,96.1008,97.0222,10230300
7/24/08,96.6776,98.0784,96.4829,97.3818,8946300
7/25/08,96.6327,97.3069,95.8836,96.2806,7565500
7/28/08,95.6514,96.2132,94.4828,94.5727,6096800
7/29/08,94.7899,96.0094,94.5727,95.6289,5979400
7/30/08,95.9735,96.6327,95.2019,96.5278,5826100
7/31/08,95.9585,97.0072,95.6888,95.8686,5857300
8/1/08,96.2731,96.8574,94.5952,94.8648,4939700
8/4/08,94.9622,95.9585,94.5727,95.554,5994900
8/5/08,95.554,96.5578,95.1944,96.5353,6969900
8/6/08,96.5932,97.3828,96.0668,97.1271,6253800
8/7/08,97.1271,97.7362,96.1796,97.0444,6633500
8/8/08,97.0444,97.6685,95.9765,96.8639,8561800
8/11/08,96.5781,96.5781,94.5628,95.202,7490400
8/12/08,94.7583,95.1268,93.5476,94.1642,6996800
8/13/08,93.9988,95.4953,93.8108,94.6004,5857800
8/14/08,94.0063,96.4428,93.8484,95.4577,6813000
8/15/08,95.5554,95.6457,94.262,95.0215,5566200
8/18/08,95.1193,95.5028,93.0062,93.6905,5970000
8/19/08,92.9686,93.8409,91.7504,92.164,9311600
8/20/08,92.8708,93.2243,91.7504,92.1264,6871600
8/21/08,91.427,92.8182,91.4044,92.4873,6315000
8/22/08,92.7204,94.262,92.3444,93.9462,5989200
8/25/08,93.6078,93.9462,92.2692,92.3895,5827400
8/26/08,92.179,92.382,91.3668,92.1188,6218200
8/27/08,92.0587,93.886,91.8782,92.7806,5843800
8/28/08,93.2919,94.3372,92.931,93.683,5448200
8/29/08,93.0287,93.2393,91.4646,91.5398,7156000
9/2/08,92.3971,93.2468,88.6597,89.0432,11749800
9/3/08,88.9906,89.2237,86.5917,88.9906,11316600
9/4/08,88.7274,89.4117,86.4037,86.4789,10133800
9/5/08,85.8397,86.5466,85.1028,85.9751,8811400
9/8/08,88.7349,88.9454,86.5842,88.201,10452800
9/9/08,88.5694,88.8101,86.4789,86.509,8106300
9/10/08,87.5317,90.2013,87.3061,88.765,11852200
9/11/08,87.6821,89.7651,87.3136,89.6373,9737400
9/12/08,89.2312,89.6974,87.8475,89.4643,6635100
9/15/08,86.7496,89.0432,86.6218,86.6218,9908300
9/16/08,85.5239,88.4642,85.2156,87.2685,13673200
9/17/08,86.321,86.8549,83.1777,83.8244,12298000
9/18/08,84.9072,89.1785,83.501,86.5691,15995000
9/19/08,89.9305,93.2468,88.3589,89.3741,14432600
9/22/08,89.0733,90.3441,87.2459,87.3888,8844000
9/23/08,87.3888,88.8627,85.8322,86.7496,8012800
9/24/08,87.9302,88.8627,85.9224,87.5768,6574100
9/25/08,88.5469,91.7353,87.3211,90.3216,6539200
9/26/08,88.1408,90.9984,87.9904,89.8027,4760500
9/29/08,88.3138,89.0582,82.6814,86.0728,9586700
9/30/08,87.1031,87.9528,84.0801,87.9528,18991900
10/1/08,86.8624,87.8325,81.027,82.8167,13134400
10/2/08,81.5759,82.6964,77.4851,78.7635,11458200
10/3/08,79.0793,83.4333,77.4776,77.7859,9637900
10/6/08,76.109,77.455,72.6423,75.6653,11521400
10/7/08,76.327,77.1693,70.8676,71.9279,11416100
10/8/08,68.8146,73.304,67.6641,68.0927,17980400
10/9/08,71.6572,71.6722,66.3481,66.9272,21293600
10/10/08,65.7315,68.9274,62.7987,65.9872,24637400
10/13/08,68.01,70.3938,65.3856,69.341,17101600
10/14/08,72.5069,74.4471,69.1831,70.3863,15114200
10/15/08,69.7622,71.6572,65.9571,66.3932,11330800
10/16/08,67.2129,69.1831,63.4304,68.8222,16271300
10/17/08,68.9951,72.1234,65.9571,68.2657,15230700
10/20/08,69.341,70.1682,67.1753,69.5666,9747100
10/21/08,69.3486,69.529,66.6038,66.8219,9716400
10/22/08,65.4232,65.8668,60.7608,62.8664,14198100
10/23/08,63.2349,64.5885,60.9112,63.4304,12358000
10/24/08,59.6103,63.4003,59.2719,61.7159,12287300
10/27/08,60.3623,63.5432,59.4148,59.9036,11099100
10/28/08,61.212,65.8819,59.7983,65.6337,14205900
10/29/08,65.9796,68.4311,64.8592,66.3256,12692000
10/30/08,68.4387,69.4839,66.852,68.198,12033800
10/31/08,68.3559,70.83,66.9497,69.9126,10506300
11/3/08,69.6644,71.1909,69.311,69.6945,7686300
11/4/08,71.2586,71.2586,69.2358,70.2359,10173000
11/5/08,69.8825,70.2359,67.4535,67.634,8706200
11/6/08,66.3217,67.1916,63.7499,64.408,12522000
11/7/08,64.8845,65.588,63.7272,65.2552,7927800
11/10/08,66.5562,66.6394,62.585,63.4398,9685100
11/11/08,62.9708,63.7575,60.7016,62.585,10013600
11/12/08,61.0647,62.3279,60.1872,60.3158,11368400
11/13/08,60.2251,63.8331,57.033,63.697,15103600
11/14/08,62.5018,64.5971,60.1343,60.7621,12023700
11/17/08,60.0586,60.3158,58.3643,58.6063,10315300
11/18/08,59.8544,61.2159,58.2433,60.573,13050600
11/19/08,60.4595,61.2689,57.2826,57.4642,12606400
11/20/08,56.7305,59.2947,53.3342,54.2646,17634700
11/21/08,55.021,58.2281,52.5702,56.6397,19804500
11/24/08,57.2902,62.0934,56.7305,60.4293,15023200
11/25/08,61.5488,62.3279,59.1661,61.0042,12519700
11/26/08,60.1494,61.8665,59.4611,61.7757,8240600
11/28/08,61.2689,61.9497,60.5881,61.7227,3908300
12/1/08,61.2311,61.5412,58.0844,58.1676,10265000
12/2/08,58.8484,60.5125,57.5928,60.3915,9305200
12/3/08,59.4687,61.2689,58.2357,61.0193,9757800
12/4/08,60.5352,61.1403,57.623,58.5761,10914000
12/5/08,58.0769,61.6471,56.9649,60.9588,11212000
12/8/08,62.4565,64.9602,61.8211,64.1886,11177600
12/9/08,63.402,64.6228,62.1766,62.5472,9356400
12/10/08,63.5003,64.287,61.8967,62.6758,8187000
12/11/08,61.6471,62.6758,60.3385,60.9512,10682400
